ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/env_20140904_0428/resource/a2ff7784-8a49-4426-8a9d-53674982f03c,http://www.biodic.go.jp/trialSystem/Data/index.kmz,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧,自然環境情報 GISデータダウンロード,,KMZ,2014-09-19T11:32:52.134937,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1002/resource/1508cdc7-cfaa-4c7b-9c18-6bc8a16667a9,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_06_545/KMZ/before_veg_07_545.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡大熊町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:17.716765,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1002/resource/82dc8be6-f3a0-4876-9bff-c191188c754b,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_06_545/KMZ/after_veg_07_545.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡大熊町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:17.716780,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1002/resource/b4ef3765-979e-4281-b637-b762c0e03c56,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_06_545/KMZ/kaihen_07_545.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡大熊町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:17.716794,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1003/resource/78d92aa3-9911-4b99-826d-f7b556d2358c,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_07_543/KMZ/before_veg_07_543.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡富岡町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:18.951180,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1003/resource/8a505603-51f0-40a7-860a-bba58d87cfa9,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_07_543/KMZ/after_veg_07_543.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡富岡町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:18.951196,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1003/resource/8ac70650-96cb-4687-9edd-8302df8e2f7f,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_07_543/KMZ/kaihen_07_543.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡富岡町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:18.951210,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1004/resource/24604ab1-5942-4cc6-b81f-46c97a0be208,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_08_542/KMZ/before_veg_07_542.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡楢葉町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:20.194658,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1004/resource/234c80a6-74a3-49a6-9435-25397696f7b6,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_08_542/KMZ/after_veg_07_542.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡楢葉町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:20.194679,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1004/resource/ece40de3-db20-4ec6-a4cf-f092c170eb6d,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_08_542/KMZ/kaihen_07_542.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡楢葉町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:20.194697,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1005/resource/b20a84dc-0b1d-4cc9-aa26-b3dce1b123aa,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_09_541/KMZ/before_veg_07_541.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡広野町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:21.406000,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1005/resource/b8e771aa-df63-42d2-b6e9-4f0823492962,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_09_541/KMZ/after_veg_07_541.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡広野町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:21.406020,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1005/resource/8fef3307-060a-4bd1-89d5-55b19e37afd3,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_09_541/KMZ/kaihen_07_541.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡広野町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:21.406038,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1006/resource/d46805fb-9763-4bde-8693-4ab0c4c8a175,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_10_204/KMZ/before_veg_07_204.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_いわき市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:22.826135,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1006/resource/bb0de147-c213-4753-9ba5-32bcbb2e176c,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_10_204/KMZ/after_veg_07_204.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_いわき市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:22.826160,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1006/resource/d11a2abd-1210-49e6-ae7a-f8204926d010,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_10_204/KMZ/kaihen_07_204.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_いわき市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:22.826183,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1007/resource/1b6aefc1-d629-41ab-9a17-345eca942869,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_01_215/KMZ/before_veg_08_215.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_北茨城市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:24.030238,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1007/resource/21dcc4bb-5793-48cd-a4bb-289da0b772f8,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_01_215/KMZ/after_veg_08_215.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_北茨城市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:24.030253,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1007/resource/f2f8776e-0d40-41f9-80a4-8652052da894,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_01_215/KMZ/kaihen_08_215.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_北茨城市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:24.030267,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1008/resource/647e3a18-6aae-4cd5-95ac-9bc8157b9d9c,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_02_214/KMZ/before_veg_08_214.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_高萩市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:25.239606,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1008/resource/058c4fcd-4c09-4775-b337-91f3e7e724c0,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_02_214/KMZ/after_veg_08_214.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_高萩市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:25.239621,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1008/resource/7c821300-ffdd-4b59-8769-44bcffcfd140,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_02_214/KMZ/kaihen_08_214.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_高萩市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:25.239635,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1009/resource/7f5ac1dd-76f6-4172-90af-3b5ea9cc48e6,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_03_202/KMZ/before_veg_08_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_日立市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:26.441626,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1009/resource/b5fe2a27-ab94-47b8-b50e-982e7f0b6e2f,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_03_202/KMZ/after_veg_08_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_日立市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:26.441642,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1009/resource/b8b76859-b116-4af8-b7a8-ef31c395aa83,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_03_202/KMZ/kaihen_08_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_日立市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:26.441655,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1010/resource/d8d79a14-0316-46f6-810d-48549e9e14bd,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_04_341/KMZ/before_veg_08_341.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_那珂郡東海村,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:27.621560,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1010/resource/dda7a361-5320-4bf9-a86d-6dcdb9210ca1,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_04_341/KMZ/after_veg_08_341.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_那珂郡東海村,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:27.621589,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1010/resource/c5bc8962-a826-4e07-853d-ef66cfa735e5,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_04_341/KMZ/kaihen_08_341.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_那珂郡東海村,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:27.621603,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1011/resource/2abc2116-9f57-4596-ab70-c34a06285d5a,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_05_221/KMZ/before_veg_08_221.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_ひたちなか市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:28.802268,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1011/resource/a39df98b-f8a3-4e84-90f1-6a711c1cef7c,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_05_221/KMZ/after_veg_08_221.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_ひたちなか市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:28.802283,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1011/resource/26bdde9d-ae64-47e6-92ab-0e6627d4f6d9,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_05_221/KMZ/kaihen_08_221.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_ひたちなか市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:28.802296,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1012/resource/ceb1c889-796f-4bb7-bcf0-205f3e281d8a,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_06_201/KMZ/before_veg_08_201.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_水戸市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:29.919393,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1012/resource/7f4c7f17-c7a0-43cc-90e0-862772f520e1,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_06_201/KMZ/after_veg_08_201.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_水戸市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:29.919408,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1012/resource/06448e9a-e6bb-47e2-a89a-174d003365c6,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_06_201/KMZ/kaihen_08_201.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_水戸市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:29.919438,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1013/resource/c4955a21-2119-44ad-bfeb-e22cbf826f4e,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_07_309/KMZ/before_veg_08_309.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_東茨城郡大洗町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:31.342318,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1013/resource/a5727351-a1fa-474d-8abd-781dfe274dec,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_07_309/KMZ/after_veg_08_309.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_東茨城郡大洗町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:31.342333,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1013/resource/c2190b31-abd1-4576-a7e7-836b818bd1a9,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_07_309/KMZ/kaihen_08_309.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_東茨城郡大洗町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:31.342347,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1014/resource/21b473f5-01d9-4305-a11c-012e1b3250d0,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_08_234/KMZ/before_veg_08_234.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_鉾田市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:32.516794,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1014/resource/6cc1fa46-1ef4-44f3-8777-a417525e167e,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_08_234/KMZ/after_veg_08_234.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_鉾田市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:32.516810,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1014/resource/7f8a25c0-5ac5-40ca-8037-e93154b73303,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_08_234/KMZ/kaihen_08_234.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_鉾田市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:32.516823,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1015/resource/20e52f04-0c0d-4ad7-99a2-5791aeccf14c,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_09_222/KMZ/before_veg_08_222.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_鹿嶋市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:33.853266,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1015/resource/ff668b46-b524-42e1-be96-8a042ff2c613,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_09_222/KMZ/after_veg_08_222.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_鹿嶋市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:33.853281,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1015/resource/0521ef35-20a3-4742-8ff7-3c62aa3d443e,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_09_222/KMZ/kaihen_08_222.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_鹿嶋市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:33.853296,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1016/resource/5da58a6d-a118-4709-8077-6907381a485f,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_10_232/KMZ/before_veg_08_232.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_神栖市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:34.978608,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1016/resource/347de57f-5583-4fec-a1fb-903c088d54d8,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_10_232/KMZ/after_veg_08_232.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_神栖市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:34.978623,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1016/resource/505b7df4-60ad-4989-8f4e-39f2441dc6d0,http://www.shiokaze.biodic.go.jp/data/24tohoku/08_Ibaraki/08_10_232/KMZ/kaihen_08_232.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_茨城県_神栖市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:34.978637,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1017/resource/376e4309-846c-4cf2-865a-9b503482f51a,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_01_202/KMZ/before_veg_12_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_銚子市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:36.191744,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1017/resource/4d1cde37-0a35-44e7-933e-fabf177294e2,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_01_202/KMZ/after_veg_12_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_銚子市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:36.191760,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1017/resource/96f793f3-a6a6-43a1-b034-83f7ab2c8c0c,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_01_202/KMZ/kaihen_12_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_銚子市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:36.191773,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1018/resource/dbda8a39-aee4-48aa-96c9-eca68f47c38f,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_02_215/KMZ/before_veg_12_215.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_旭市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:37.336251,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1018/resource/409b11e4-4d87-4c9f-9e1b-22038462351a,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_02_215/KMZ/after_veg_12_215.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_旭市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:37.336267,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1018/resource/91666b0e-61a3-4efc-a33b-a28b060809c2,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_02_215/KMZ/kaihen_12_215.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_旭市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:37.336281,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1019/resource/fad5ec03-954c-430e-a368-fe68eb67a0d5,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_03_235/KMZ/before_veg_12_235.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_匝瑳市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:41.483202,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1019/resource/c1bfeb4b-f0a4-455d-894c-8dcccd3cc4ce,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_03_235/KMZ/after_veg_12_235.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_匝瑳市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:41.483215,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1019/resource/a86738bf-48e4-45e4-a8b1-476a0427c360,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_03_235/KMZ/kaihen_12_235.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_匝瑳市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:41.483227,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1020/resource/328ba3ec-eea4-48bf-8cfc-92f038e8176d,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_04_410/KMZ/before_veg_12_410.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡横芝光町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:42.596612,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1020/resource/326d5bc2-af02-42f7-bbf3-9dce5e8968c6,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_04_410/KMZ/after_veg_12_410.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡横芝光町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:42.596628,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1020/resource/414f32a2-c997-486b-bac8-6476bb9440b5,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_04_410/KMZ/kaihen_12_410.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡横芝光町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:42.596641,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1021/resource/30705583-0b5b-45e8-9c9c-bd0734eaa047,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_05_237/KMZ/before_veg_12_237.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:43.748558,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1021/resource/d26f0e77-4f22-4329-918d-73df2ddeda29,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_05_237/KMZ/after_veg_12_237.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:43.748574,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1021/resource/dc44a31f-0551-4d11-ac32-7783a1f1757e,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_05_237/KMZ/kaihen_12_237.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:43.748587,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
