ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/npa_20141128_0045/resource/8de2833a-40c4-4e26-9ccd-b4a68355af26,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/140326_kentoukai_betsu2.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第3回,第3回　②別紙２（質疑応答）,,DOCX,2014-12-17T09:23:18.791454,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20141128_0046/resource/97c28bda-e74b-43cf-9198-2651efee238b,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/140731_kentoukai_giji.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第4回,第4回　（平成26年7月31日）,,DOCX,2014-12-17T09:23:22.236610,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20141128_0046/resource/ca47fad6-3e02-4f6e-8ae8-70442dcd3b5c,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/140731_kentoukai_betsu2.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第4回,第4回　②別紙２（質疑応答）,,DOCX,2014-12-17T09:23:22.236647,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20150706_0122/resource/afd5fa77-c1b4-4491-a2cf-4fe1319524dd,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/150327_kentoukai_giji.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第5回,第5回　（平成27年3月27日）,,DOCX,2015-07-17T19:08:07.730822,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20150706_0122/resource/4acd0a77-43e5-4f3b-b5bc-3cf3666a4442,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/150327_kentoukai_betsu2.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第5回,第5回　②別紙２（質疑応答）,,DOCX,2015-09-07T17:03:43.806154,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20151127_0179/resource/2879bebd-dd41-4ee7-97af-b222893b5f21,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/270731_kentoukai_giji.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第6回,第6回　（平成27年7月31日）,,DOCX,2015-12-08T18:20:21.198987,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20151127_0179/resource/e390ddee-1b7f-4be8-893b-f53f7204e5e0,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/270731_kentoukai_betsu2.pdf,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第6回,第6回　②別紙２（質疑応答）,,DOCX,2015-12-08T18:20:21.199063,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/ppc_20160419_0012/resource/5d4fa2ba-4e0a-41b3-b342-9d827133f5f8,https://www.ppc.go.jp/files/doc/kinyukikan_bessi1_170331.doc,CC-BY,個人情報保護法_施行令・規則_各種ガイドライン等,別紙様式１（Word版),別紙様式１（Word版),DOCX,2020-09-08T03:50:14.107075,government_accountability and democracy;laws and regulations and notices;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,個人情報保護委員会
https://www.data.go.jp/data/dataset/ppc_20191028_0099/resource/0f49de39-af43-4601-8074-e7e352a4597c,https://www.ppc.go.jp/files/doc/Toriatsukaiyouryou.docx,CC-BY,個人情報保護法_施行令・規則_各種ガイドライン等,個人データ取扱要領(例) ,中小企業向け「お役立ちツール」,DOCX,2019-11-20T17:49:58.137122,,その他,個人情報保護委員会
https://www.data.go.jp/data/dataset/ppc_20191028_0099/resource/9362a976-7421-40ef-bfba-4ce0eda3af02,https://www.ppc.go.jp/files/doc/Emergency_measures_standards.docx,CC-BY,個人情報保護法_施行令・規則_各種ガイドライン等,（別紙 1）緊急時対策基準(例),中小企業向け「お役立ちツール」,DOCX,2019-11-20T17:49:58.137130,,その他,個人情報保護委員会
https://www.data.go.jp/data/dataset/ppc_20191028_0099/resource/09c88e86-ba1e-48ab-8916-19218fc58476,https://www.ppc.go.jp/files/doc/Manual.docx,CC-BY,個人情報保護法_施行令・規則_各種ガイドライン等,（別紙 2-1）業務マニュアル(例) ,中小企業向け「お役立ちツール」,DOCX,2019-11-20T17:49:58.137137,,その他,個人情報保護委員会
https://www.data.go.jp/data/dataset/soumu_20140909_0082/resource/d7621b31-48c4-4a82-b2c6-96591986dea3,http://www.soumu.go.jp/johotsusintokei/whitepaper/ja/h25/word/h25riyou.docx,CC-BY,情報通信白書_平成25年版,情報通信白書平成25年版の利用にあたって ,,DOCX,2014-09-20T20:51:23.643347,white_paper and annual_report;白書_年次報告;通信 放送,情報通信・科学技術,総務省
https://www.data.go.jp/data/dataset/soumu_20140909_0085/resource/9b4fe640-2e42-4e38-94ea-453a6b45da70,http://www.soumu.go.jp/johotsusintokei/whitepaper/ja/h24/word/h24riyou.docx,CC-BY,情報通信白書_平成24年版(1),情報通信白書平成24年版の利用にあたって ,,DOCX,2014-09-20T20:51:41.420176,white_paper and annual_report;白書_年次報告;通信 放送,情報通信・科学技術,総務省
https://www.data.go.jp/data/dataset/soumu_20140909_0086/resource/f8daae4b-ec1d-45b4-9af0-38a0d84239f4,http://www.soumu.go.jp/johotsusintokei/whitepaper/ja/h23/word/h23riyou.docx,CC-BY,情報通信白書_平成23年版,情報通信白書平成23年版の利用にあたって ,,DOCX,2014-09-20T20:51:51.028311,white_paper and annual_report;白書_年次報告;通信 放送,情報通信・科学技術,総務省
https://www.data.go.jp/data/dataset/soumu_20140909_0088/resource/b3897ba4-7ea2-4744-ba6c-c2dd73a91b72,http://www.soumu.go.jp/johotsusintokei/whitepaper/ja/h22/word/h22riyou.docx,CC-BY,情報通信白書_平成22年版,情報通信白書平成22年版の利用にあたって ,,DOCX,2014-09-20T20:52:02.336971,white_paper and annual_report;白書_年次報告;通信 放送,情報通信・科学技術,総務省
