ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/4e6e06d2-44c8-4a3a-aec5-c96b6e9c756e,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_09.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,用語の解説_epub,用語の解説,epub,2014-09-26T14:55:34.986731,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/0fbd75b6-dad8-48c7-99a6-0642d19195ad,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_10.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,用語の索引_epub,用語の索引,epub,2014-09-26T14:55:34.986738,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/502a1f7b-01fc-467a-95ea-4821f6f0f4ab,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_01.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,トピックス_epub2,トピックス,epub,2014-09-26T14:55:34.986757,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/c7c9d980-b7a8-47dd-9f34-9bbc7b679b12,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_02.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,第I章 林業の再生に向けた生産性向上の取組_epub2,林業の再生に向けた生産性向上の取組,epub,2014-09-26T14:55:34.986763,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/4f3cbd1d-fdd5-4927-bac1-dc2aab99b2a4,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_03.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,第II章 地球温暖化と森林_epub2,地球温暖化と森林,epub,2014-09-26T14:55:34.986770,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/ff8b27e8-c866-4546-99c4-ee2370e7b5ab,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_04.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,第III章 多様で健全な森林の整備・保全_epub2,多様で健全な森林の整備・保全,epub,2014-09-26T14:55:34.986776,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/7681688b-19b5-45d9-94a1-a5fb40d85ee8,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_05.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,第IV章 林業・山村の活性化_epub2,林業・山村の活性化,epub,2014-09-26T14:55:34.986783,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/3c378475-042f-4e95-a8df-4229284f111a,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_06.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,第V章 林産物需給と木材産業_epub2,林産物需給と木材産業,epub,2014-09-26T14:55:34.986790,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/34dc66b8-cd1e-410d-874b-fa13cebde734,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_07.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,第VI章 「国民の森林（もり）」としての国有林野の取組_epub2,「国民の森林（もり）」としての国有林野の取組,epub,2014-09-26T14:55:34.986796,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/ed69ca35-57ee-4d6c-a130-23d54fa67a85,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/g_08.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,平成22年度 森林及び林業施策_epub,平成22年度 森林及び林業施策,epub,2014-09-26T14:55:34.986802,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/mlit_20140919_0040/resource/f34884ef-900e-486b-b3ae-067edf57bd5c,http://www.mlit.go.jp/hakusyo/mlit/h24/hakusho/h25/epub/kokudokotsu2013.epub,CC-BY,平成２４年度_国土交通白書,国土交通白書電子書籍（ePub版）,"平成24年度国土交通白書
はじめに
第Ⅰ部　 若者の暮らしと国土交通行政
　　第1章　 現在の若者の意識・行動の特徴
　　第2章　 若者の暮らしにおける変化
　　第3章　 国土交通分野における取組み
第Ⅱ部　 国土交通行政の動向",epub,2014-09-26T15:26:50.284391,G空間;accommodations and eating_and_drinking_services;business and household and economy;climate;construction;disaster;environment;international;land;real estate and goods_rental_and_leasing;security;sightseeing;statistics;transport and postal_services;white_paper and annual_report;不動産業_物品賃貸業;交通;企業_家計_経済;住宅;国土;国際;土地;地理;安全;宿泊業_飲食サービス業;建設;建設業;気象;災害;環境;産業;白書_年次報告;白書_年次報告書等;社会;統計;観光;運輸業_郵便業,国土・気象,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0041/resource/ddac9c33-b65a-49e8-8f98-2c2b7ead3333,http://www.mlit.go.jp/hakusyo/transport/kankou2012.epub,CC-BY,平成２４年版 観光白書,電子書籍（epub版）,,epub,2014-09-26T15:21:57.828122,statistics;white_paper and annual_report;白書_年次報告;社会;統計,運輸・観光,国土交通省
https://www.data.go.jp/data/dataset/mlit_20150903_0151/resource/e4ab024a-57de-4b2b-a76a-5c12341754c5,http://www.mlit.go.jp/hakusyo/mlit/h25/hakusho/h26/epub/kokudokotsu2014.epub,CC-BY,貨物・旅客地域流動調査 旅客地域流動調査　平成25年分,国土交通白書電子書籍（ePub版）,"平成25年度国土交通白書
はじめに
第Ⅰ部　 これからの社会インフラの維持管理・更新に向けて～時代を越えて受け継がれる社会インフラ～
　　第1章　 これまでの社会インフラとこれからの課題
　　第2章　 これからの社会インフラのあり方
　　第3章　 国土交通分野における主な取組み
第Ⅱ部　 国土交通行政の動向",epub,2015-09-07T17:36:21.514880,statistics;transportation and tourism;交通;人の移動_ツーリズムに関する情報;平成25年;旅客県間流動調査;統計,運輸・観光,国土交通省
https://www.data.go.jp/data/dataset/mlit_20151013_0294/resource/bf3fef2a-4d71-4753-96e2-2db9b0edfd9a,http://www.mlit.go.jp/hakusyo/transport/kankou2015.epub,CC-BY,平成２７年版 観光白書,電子書籍（epub版）,,epub,2015-10-16T15:39:00.953350,statistics;white_paper and annual_report;白書_年次報告;社会;統計,運輸・観光,国土交通省
https://www.data.go.jp/data/dataset/mlit_20151013_0295/resource/7d206dd5-1bd6-4c7e-a4ef-ec5e7ec888d7,http://www.mlit.go.jp/hakusyo/transport/kankou2013.epub,CC-BY,平成２６年版 観光白書,電子書籍（epub版）,,epub,2015-10-16T15:39:02.873238,statistics;white_paper and annual_report;白書_年次報告;社会;統計,運輸・観光,国土交通省
https://www.data.go.jp/data/dataset/mlit_20151013_0296/resource/a7df4ecc-5da3-4cde-a062-3e0c244d60a2,http://www.mlit.go.jp/hakusyo/transport/kankou2013.epub,CC-BY,平成２５年版 観光白書,電子書籍（epub版）,,epub,2015-10-16T15:39:04.318980,statistics;white_paper and annual_report;白書_年次報告;社会;統計,運輸・観光,国土交通省
https://www.data.go.jp/data/dataset/mlit_20160819_0003/resource/76990be5-5062-4f7e-9e68-4f58e88f5037,http://www.mlit.go.jp/hakusyo/transport/kankou2016.epub,CC-BY,平成２８年版 観光白書,電子書籍（epub版）,,epub,2017-09-06T11:59:36.735996,statistics;white_paper and annual_report;白書_年次報告;社会;統計,運輸・観光,国土交通省
https://www.data.go.jp/data/dataset/mlit_20201105_0067/resource/7446461a-9167-4e2b-b33b-7df7f85a7c0f,http://www.mlit.go.jp/hakusyo/mlit/h24/hakusho/h25/epub/kokudokotsu2013.epub,CC-BY,平成２４年度_国土交通白書,国土交通白書電子書籍（ePub版）,"平成24年度国土交通白書
はじめに
第Ⅰ部　 若者の暮らしと国土交通行政
　　第1章　 現在の若者の意識・行動の特徴
　　第2章　 若者の暮らしにおける変化
　　第3章　 国土交通分野における取組み
第Ⅱ部　 国土交通行政の動向",epub,2020-12-07T07:37:08.427101,G空間;accommodations and eating_and_drinking_services;business and household and economy;climate;construction;disaster;environment;international;land;real estate and goods_rental_and_leasing;security;sightseeing;statistics;transport and postal_services;white_paper and annual_report;不動産業_物品賃貸業;交通;企業_家計_経済;住宅;国土;国際;土地;地理;安全;宿泊業_飲食サービス業;建設;建設業;気象;災害;環境;産業;白書_年次報告;白書_年次報告書等;社会;統計;観光;運輸業_郵便業,国土・気象,国土交通省
